id,y_true,y_true_label,score_Promoter,score_Enhancer,score_Non_CRE
Not Cis_12321,0,Promoter,0.9771521687507629,0.020767562091350555,0.002080325037240982
Not Cis_04559,0,Promoter,0.9752740263938904,0.02108912728726864,0.0036367725115269423
Not Cis_13157,0,Promoter,0.08935608714818954,0.8990400433540344,0.011603914201259613
Not Cis_12472,0,Promoter,0.9809938669204712,0.01712268590927124,0.0018834656802937388
Not Cis_05530,0,Promoter,0.9626772403717041,0.03254967927932739,0.004773139022290707
Not Cis_05356,0,Promoter,0.9733592867851257,0.022759033367037773,0.003881704295054078
Not Cis_07450,0,Promoter,0.10495082288980484,0.8528726696968079,0.04217655211687088
Not Cis_03468,0,Promoter,0.07061059027910233,0.04517294839024544,0.8842164874076843
Not Cis_05364,0,Promoter,0.9751889109611511,0.0216855276376009,0.0031255765352398157
Not Cis_13356,0,Promoter,0.27073997259140015,0.7272323966026306,0.00202764431014657
Not Cis_04263,0,Promoter,0.20113612711429596,0.7976133227348328,0.001250564120709896
Not Cis_00824,0,Promoter,0.33676180243492126,0.6064056158065796,0.056832604110240936
Not Cis_02978,0,Promoter,0.19840219616889954,0.7981685996055603,0.0034292314667254686
Not Cis_07565,0,Promoter,0.1247372180223465,0.06787598878145218,0.8073867559432983
Not Cis_02224,0,Promoter,0.9704521894454956,0.026622982695698738,0.002924781059846282
Not Cis_07023,0,Promoter,0.08410748839378357,0.05001910775899887,0.8658733367919922
Not Cis_10531,0,Promoter,0.9639127850532532,0.032213132828474045,0.0038741333410143852
Not Cis_01376,0,Promoter,0.970445454120636,0.02570248767733574,0.003852080088108778
Not Cis_00445,0,Promoter,0.04581854119896889,0.03513208031654358,0.9190494418144226
Not Cis_10863,0,Promoter,0.979330837726593,0.018351804465055466,0.0023173773661255836
Not Cis_09247,0,Promoter,0.3613918423652649,0.5707677602767944,0.06784041970968246
Not Cis_09698,0,Promoter,0.25312334299087524,0.7116273641586304,0.0352492593228817
Not Cis_06456,0,Promoter,0.18056096136569977,0.0901363343000412,0.729302704334259
Not Cis_00442,0,Promoter,0.975042998790741,0.021229669451713562,0.0037272546906024218
Not Cis_13890,0,Promoter,0.035552553832530975,0.025734156370162964,0.9387132525444031
Not Cis_10196,0,Promoter,0.9731961488723755,0.024614635854959488,0.00218913028948009
Not Cis_02092,0,Promoter,0.9775707721710205,0.019748225808143616,0.0026810455601662397
Not Cis_07658,0,Promoter,0.5929623246192932,0.37219664454460144,0.03484104201197624
Not Cis_02705,0,Promoter,0.3471399247646332,0.645667314529419,0.007192749064415693
Not Cis_11865,0,Promoter,0.09245413541793823,0.05742393434047699,0.8501219153404236
Not Cis_06625,0,Promoter,0.7985426783561707,0.17696918547153473,0.024488067254424095
Not Cis_13077,0,Promoter,0.9660019278526306,0.028064999729394913,0.005933077540248632
Not Cis_11128,0,Promoter,0.9716532230377197,0.023629825562238693,0.004716977477073669
Not Cis_10959,0,Promoter,0.014771126210689545,0.015316632576286793,0.9699122309684753
Not Cis_05508,0,Promoter,0.15756219625473022,0.09315945953130722,0.7492783665657043
Not Cis_06372,0,Promoter,0.8626828193664551,0.12299907207489014,0.014318031258881092
Not Cis_00476,0,Promoter,0.9685418605804443,0.028978783637285233,0.0024794042110443115
Not Cis_13647,0,Promoter,0.9109604954719543,0.07388647645711899,0.015153029002249241
Not Cis_07141,0,Promoter,0.15883158147335052,0.8401241898536682,0.0010442414786666632
Not Cis_04472,0,Promoter,0.9757261872291565,0.020961947739124298,0.003311797743663192
Not Cis_03596,0,Promoter,0.8226446509361267,0.15455730259418488,0.022798029705882072
Not Cis_08000,0,Promoter,0.9739317893981934,0.022845452651381493,0.0032227898482233286
Not Cis_03614,0,Promoter,0.09243868291378021,0.05150561034679413,0.8560556173324585
Not Cis_09884,0,Promoter,0.32996702194213867,0.39937764406204224,0.2706553637981415
Not Cis_13463,0,Promoter,0.9624758958816528,0.03304905816912651,0.004475027788430452
Not Cis_08948,0,Promoter,0.22384938597679138,0.13584989309310913,0.6403007507324219
Not Cis_12037,0,Promoter,0.10334254056215286,0.8910328149795532,0.005624649114906788
Not Cis_12248,0,Promoter,0.9759113192558289,0.021260995417833328,0.0028276860248297453
Not Cis_08819,0,Promoter,0.346712589263916,0.62875896692276,0.02452843077480793
Not Cis_06866,0,Promoter,0.9812703132629395,0.01664605922996998,0.002083625877276063
Not Cis_06390,0,Promoter,0.0483333021402359,0.9454417824745178,0.006224889308214188
Not Cis_12345,0,Promoter,0.9777963757514954,0.019459014758467674,0.002744585508480668
Not Cis_04893,0,Promoter,0.9702567458152771,0.027746673673391342,0.001996551873162389
Not Cis_05764,0,Promoter,0.17846590280532837,0.8202633261680603,0.0012708164285868406
Not Cis_00097,0,Promoter,0.9376245141029358,0.06086503341794014,0.0015104433987289667
Not Cis_07815,0,Promoter,0.9771247506141663,0.020304173231124878,0.002571078250184655
Not Cis_06233,0,Promoter,0.9765595197677612,0.02080756239593029,0.002633002819493413
Not Cis_09433,0,Promoter,0.9789267182350159,0.018445108085870743,0.00262810243293643
Not Cis_12544,0,Promoter,0.7568559646606445,0.1821409910917282,0.06100303679704666
Not Cis_00321,0,Promoter,0.12199073284864426,0.06133384630084038,0.8166754245758057
Not Cis_11396,0,Promoter,0.6679585576057434,0.3234594166278839,0.00858211237937212
Not Cis_09570,0,Promoter,0.01599939912557602,0.014932562597095966,0.9690679907798767
Not Cis_12613,0,Promoter,0.9777575135231018,0.019432496279478073,0.002809924306347966
Not Cis_06382,0,Promoter,0.8448259234428406,0.13173484802246094,0.023439226672053337
Not Cis_06884,0,Promoter,0.979709267616272,0.017933009192347527,0.0023576340172439814
Not Cis_03389,0,Promoter,0.1484236717224121,0.6975662708282471,0.1540101170539856
Not Cis_01021,0,Promoter,0.09183157235383987,0.8998753428459167,0.008293147198855877
Not Cis_06813,0,Promoter,0.6455464959144592,0.33670827746391296,0.01774527132511139
Not Cis_07634,0,Promoter,0.8628014922142029,0.13012298941612244,0.007075483910739422
Not Cis_08891,0,Promoter,0.9757408499717712,0.02081114798784256,0.0034479631576687098
Not Cis_05422,0,Promoter,0.9095399975776672,0.0804901048541069,0.00996995996683836
Not Cis_06679,0,Promoter,0.9644699096679688,0.03251510486006737,0.0030150117818266153
Not Cis_06798,0,Promoter,0.9142636060714722,0.07819133996963501,0.00754510285332799
Not Cis_01053,0,Promoter,0.019796008244156837,0.26565051078796387,0.7145534753799438
Not Cis_03506,0,Promoter,0.12913520634174347,0.8122096657752991,0.05865514278411865
Not Cis_11574,0,Promoter,0.9727452993392944,0.02441810816526413,0.0028365778271108866
Not Cis_02504,0,Promoter,0.9734261631965637,0.02311847172677517,0.0034553485456854105
Not Cis_11370,0,Promoter,0.9678810834884644,0.027032749727368355,0.005086246877908707
Not Cis_06276,0,Promoter,0.9735976457595825,0.023443343117833138,0.00295905489474535
Not Cis_03789,0,Promoter,0.8020090460777283,0.192769393324852,0.005221559666097164
Not Cis_02472,0,Promoter,0.018406858667731285,0.9743568301200867,0.007236299570649862
Not Cis_02268,0,Promoter,0.9768844246864319,0.020469332113862038,0.0026462890673428774
Not Cis_01321,0,Promoter,0.27914097905158997,0.2946075201034546,0.42625144124031067
Not Cis_08850,0,Promoter,0.9759401679039001,0.021109992638230324,0.0029497845098376274
Not Cis_05239,0,Promoter,0.036448076367378235,0.9371510744094849,0.026400895789265633
Not Cis_05503,0,Promoter,0.18592336773872375,0.8130798935890198,0.000996746588498354
Not Cis_04452,0,Promoter,0.02862238697707653,0.9649009704589844,0.006476623937487602
Not Cis_03842,0,Promoter,0.9804227948188782,0.017893321812152863,0.0016839305171743035
Not Cis_04682,0,Promoter,0.974093496799469,0.023431042209267616,0.002475457964465022
Not Cis_11691,0,Promoter,0.4285009205341339,0.48674002289772034,0.08475912362337112
Not Cis_01270,0,Promoter,0.14747080206871033,0.8496230840682983,0.002906122012063861
Not Cis_07207,0,Promoter,0.03321931138634682,0.024322863668203354,0.9424578547477722
Not Cis_04500,0,Promoter,0.162577822804451,0.07905887812376022,0.7583632469177246
Not Cis_03920,0,Promoter,0.9707603454589844,0.024824108928442,0.004415594507008791
Not Cis_10269,0,Promoter,0.9812890291213989,0.016748536378145218,0.0019624431151896715
Not Cis_07940,0,Promoter,0.9559727311134338,0.042125582695007324,0.0019016256555914879
Not Cis_08541,0,Promoter,0.9798498153686523,0.01843670755624771,0.0017134208464995027
Not Cis_12742,0,Promoter,0.9709764122962952,0.025343241170048714,0.003680373774841428
Not Cis_13757,0,Promoter,0.9655991792678833,0.031512223184108734,0.002888608258217573
Not Cis_04544,0,Promoter,0.9799860715866089,0.01757276989519596,0.0024411920458078384
Not Cis_10448,0,Promoter,0.7786582708358765,0.1643040031194687,0.05703766644001007
Not Cis_04051,0,Promoter,0.9630146622657776,0.030568836256861687,0.006416509859263897
Not Cis_12318,0,Promoter,0.018443217501044273,0.6227855086326599,0.3587712347507477
Not Cis_04247,0,Promoter,0.9622328877449036,0.03219429776072502,0.005572807043790817
Not Cis_07374,0,Promoter,0.9819484353065491,0.016562005504965782,0.001489531947299838
Not Cis_07778,0,Promoter,0.9803368449211121,0.018305696547031403,0.0013574507320299745
Not Cis_12185,0,Promoter,0.8239610195159912,0.131777822971344,0.04426116868853569
Not Cis_02608,0,Promoter,0.04066479578614235,0.031650763005018234,0.9276844263076782
Not Cis_07306,0,Promoter,0.8119912147521973,0.13037467002868652,0.05763417109847069
Not Cis_08977,0,Promoter,0.032053764909505844,0.7854225635528564,0.1825236827135086
Not Cis_06992,0,Promoter,0.7811355590820312,0.1821620762348175,0.03670236095786095
Not Cis_08271,0,Promoter,0.9764716029167175,0.02036617137491703,0.003162219189107418
Not Cis_11785,0,Promoter,0.9208487272262573,0.05838215351104736,0.020769059658050537
Not Cis_10038,0,Promoter,0.9492270350456238,0.04354751110076904,0.007225347217172384
Not Cis_07252,0,Promoter,0.6547695994377136,0.3087880611419678,0.03644239157438278
Not Cis_13744,0,Promoter,0.8206204771995544,0.16067218780517578,0.018707361072301865
Not Cis_05199,0,Promoter,0.9392228722572327,0.05436916649341583,0.0064079309813678265
Not Cis_09756,0,Promoter,0.9671653509140015,0.028505433350801468,0.004329211078584194
Not Cis_09158,0,Promoter,0.9765223264694214,0.02093779668211937,0.0025397995486855507
Not Cis_08703,0,Promoter,0.9065467715263367,0.08208274096250534,0.011370508000254631
Not Cis_10938,0,Promoter,0.977104902267456,0.020834842696785927,0.0020602219738066196
Not Cis_07613,0,Promoter,0.9557393193244934,0.03785524517297745,0.006405475549399853
Not Cis_13131,0,Promoter,0.054777927696704865,0.6624050736427307,0.28281697630882263
Not Cis_02185,0,Promoter,0.9696289300918579,0.026885023340582848,0.0034859932493418455
Not Cis_07479,0,Promoter,0.9720122814178467,0.02428063191473484,0.0037071744445711374
Not Cis_01989,0,Promoter,0.035112567245960236,0.947045624256134,0.017841871827840805
Not Cis_04083,0,Promoter,0.807202935218811,0.15367813408374786,0.039118923246860504
Not Cis_09133,0,Promoter,0.04439064860343933,0.03573799878358841,0.9198712706565857
Not Cis_00823,0,Promoter,0.9179369211196899,0.07034915685653687,0.011713879182934761
Not Cis_07612,0,Promoter,0.9451214671134949,0.0479266382753849,0.006951861549168825
Not Cis_08487,0,Promoter,0.6340621709823608,0.33365005254745483,0.03228772431612015
Not Cis_11402,0,Promoter,0.18957774341106415,0.08457875996828079,0.7258434891700745
Not Cis_13175,0,Promoter,0.018144529312849045,0.016629299148917198,0.9652261734008789
Not Cis_02882,0,Promoter,0.9678738117218018,0.0277593731880188,0.0043667820282280445
Not Cis_03586,0,Promoter,0.09448771923780441,0.9044213891029358,0.0010908321710303426
Not Cis_06966,0,Promoter,0.9768168330192566,0.020411416888237,0.0027718101628124714
Not Cis_12754,0,Promoter,0.9732636213302612,0.022626973688602448,0.00410943478345871
Not Cis_01747,0,Promoter,0.03312226012349129,0.9461666941642761,0.020711075514554977
Not Cis_12617,0,Promoter,0.960667610168457,0.03790276125073433,0.0014296523295342922
Not Cis_12304,0,Promoter,0.9742292761802673,0.022998321801424026,0.0027724148239940405
Not Cis_00091,0,Promoter,0.13708476722240448,0.8617712259292603,0.001143959234468639
Not Cis_11267,0,Promoter,0.9797791242599487,0.018043095245957375,0.0021778824739158154
Not Cis_10749,0,Promoter,0.6181972026824951,0.37788110971450806,0.003921677358448505
Not Cis_02418,0,Promoter,0.06477660685777664,0.27619171142578125,0.6590316891670227
Not Cis_03998,0,Promoter,0.6225475668907166,0.3304985761642456,0.04695380479097366
Not Cis_06548,0,Promoter,0.9655373692512512,0.030625605955719948,0.0038370469119399786
Not Cis_08100,0,Promoter,0.9721390008926392,0.02404581755399704,0.0038151834160089493
Not Cis_06292,0,Promoter,0.9730101823806763,0.023527951911091805,0.003461898537352681
Not Cis_11410,0,Promoter,0.9733547568321228,0.023286784067749977,0.003358457935974002
Not Cis_11770,0,Promoter,0.10441505908966064,0.8877721428871155,0.00781275238841772
Not Cis_03186,0,Promoter,0.08397960662841797,0.9118111729621887,0.00420917896553874
Not Cis_09432,0,Promoter,0.9576197266578674,0.038851674646139145,0.003528623841702938
Not Cis_10319,0,Promoter,0.867139995098114,0.114506796002388,0.01835319772362709
Not Cis_06791,0,Promoter,0.9597378373146057,0.03292838856577873,0.007333753164857626
Not Cis_07462,0,Promoter,0.020328642800450325,0.021273503080010414,0.9583979249000549
Not Cis_01194,0,Promoter,0.9394491314888,0.05103931203484535,0.009511505253612995
Not Cis_12591,0,Promoter,0.9730986952781677,0.024991462007164955,0.0019099118653684855
Not Cis_10016,0,Promoter,0.08868974447250366,0.8973283767700195,0.013981927186250687
Not Cis_07785,0,Promoter,0.17614001035690308,0.82285076379776,0.0010092378361150622
Not Cis_04012,0,Promoter,0.144822895526886,0.07772551476955414,0.7774516344070435
Not Cis_00758,0,Promoter,0.11807562410831451,0.8689640760421753,0.0129603436216712
Not Cis_00401,0,Promoter,0.5735692381858826,0.39016032218933105,0.03627048060297966
Not Cis_02415,0,Promoter,0.9562490582466125,0.039152272045612335,0.0045986599288880825
Not Cis_03263,0,Promoter,0.8058481216430664,0.15863844752311707,0.03551340475678444
Not Cis_13215,0,Promoter,0.9815735220909119,0.016620632261037827,0.001805866020731628
Not Cis_03681,0,Promoter,0.17368392646312714,0.1235097125172615,0.7028064131736755
Not Cis_05086,0,Promoter,0.7169259786605835,0.21254462003707886,0.07052944600582123
Not Cis_11024,0,Promoter,0.4245968163013458,0.5419514179229736,0.033451762050390244
Not Cis_03849,0,Promoter,0.9779964685440063,0.020080555230379105,0.0019229765748605132
Not Cis_12307,0,Promoter,0.9782208800315857,0.019182493910193443,0.0025966649409383535
Not Cis_01531,0,Promoter,0.9648424983024597,0.03184286877512932,0.003314543515443802
Not Cis_05492,0,Promoter,0.9822775721549988,0.016209937632083893,0.0015125613426789641
Not Cis_10146,0,Promoter,0.07729189097881317,0.8915641903877258,0.031143933534622192
Not Cis_10371,0,Promoter,0.9788524508476257,0.019073903560638428,0.002073612529784441
Not Cis_10877,0,Promoter,0.014322576113045216,0.014551551081240177,0.9711257815361023
Not Cis_08446,0,Promoter,0.9791231155395508,0.018930798396468163,0.0019460628973320127
Not Cis_04650,0,Promoter,0.08987175673246384,0.9071191549301147,0.0030090592335909605
Not Cis_01390,0,Promoter,0.09050145745277405,0.9049533605575562,0.004545218776911497
Not Cis_10795,0,Promoter,0.012085885740816593,0.0146711440756917,0.973242998123169
Not Cis_02781,0,Promoter,0.9812108278274536,0.01689283549785614,0.0018962891772389412
Not Cis_12058,0,Promoter,0.09811381995677948,0.08137109875679016,0.8205150961875916
Not Cis_13043,0,Promoter,0.923711359500885,0.06406890600919724,0.012219815514981747
Not Cis_13005,0,Promoter,0.5829106569290161,0.4078104496002197,0.009278906509280205
Not Cis_07753,0,Promoter,0.9787409901618958,0.01955428719520569,0.0017047395231202245
Not Cis_08376,0,Promoter,0.978918731212616,0.019177451729774475,0.001903738477267325
Not Cis_03502,0,Promoter,0.09935276955366135,0.738245964050293,0.16240118443965912
Not Cis_11070,0,Promoter,0.09703585505485535,0.05540066584944725,0.8475635051727295
Not Cis_07245,0,Promoter,0.9655822515487671,0.030159227550029755,0.004258524626493454
Not Cis_07239,0,Promoter,0.10456322878599167,0.05498650297522545,0.8404502868652344
Not Cis_07619,0,Promoter,0.9685468077659607,0.028927607461810112,0.002525622257962823
Not Cis_05280,0,Promoter,0.974675178527832,0.022129550576210022,0.003195318393409252
Not Cis_10727,0,Promoter,0.016753174364566803,0.014432990923523903,0.9688137769699097
Not Cis_09940,0,Promoter,0.6088951230049133,0.30381864309310913,0.08728620409965515
Not Cis_09503,0,Promoter,0.9780296087265015,0.019329404458403587,0.002641041297465563
Not Cis_12874,0,Promoter,0.034974344074726105,0.029016748070716858,0.936008870601654
Not Cis_07044,0,Promoter,0.9283673763275146,0.06490784883499146,0.006724746432155371
Not Cis_03444,0,Promoter,0.9796395301818848,0.018082881346344948,0.002277585444971919
Not Cis_04701,0,Promoter,0.0321640744805336,0.02319403924047947,0.9446418881416321
Not Cis_04979,0,Promoter,0.9772694110870361,0.020527629181742668,0.0022029816173017025
Not Cis_00007,0,Promoter,0.9644469618797302,0.02967897057533264,0.0058740898966789246
Not Cis_08978,0,Promoter,0.9794237613677979,0.01895199902355671,0.0016241909470409155
Not Cis_06654,0,Promoter,0.9758188128471375,0.02165643870830536,0.002524778014048934
Not Cis_04931,0,Promoter,0.960248589515686,0.03742050379514694,0.002330831717699766
Not Cis_09325,0,Promoter,0.02143210731446743,0.9693999290466309,0.009167962707579136
Not Cis_10085,0,Promoter,0.16092988848686218,0.8308805227279663,0.008189558051526546
Not Cis_02852,0,Promoter,0.2674582004547119,0.7294121384620667,0.0031296261586248875
Not Cis_12258,0,Promoter,0.12583225965499878,0.0672999918460846,0.806867778301239
Not Cis_11098,0,Promoter,0.7718183994293213,0.18932029604911804,0.03886125981807709
Not Cis_06212,0,Promoter,0.14617669582366943,0.8489330410957336,0.004890210460871458
Not Cis_10895,0,Promoter,0.9780552983283997,0.01989629492163658,0.002048460766673088
Not Cis_06889,0,Promoter,0.7803328633308411,0.19402813911437988,0.025639023631811142
Not Cis_03144,0,Promoter,0.9686576128005981,0.02835221216082573,0.002990185981616378
Not Cis_02086,0,Promoter,0.91162109375,0.07808496803045273,0.010293879546225071
Not Cis_09084,0,Promoter,0.03650318458676338,0.9527196884155273,0.010777134448289871
Not Cis_04845,0,Promoter,0.9751508235931396,0.02246783673763275,0.0023812945000827312
Not Cis_11424,0,Promoter,0.9750880002975464,0.022005155682563782,0.0029067927971482277
Not Cis_06593,0,Promoter,0.9819297194480896,0.016495496034622192,0.0015747844008728862
Not Cis_05345,0,Promoter,0.1630765050649643,0.8184890151023865,0.01843445375561714
Not Cis_06692,0,Promoter,0.03732471913099289,0.9588460922241211,0.0038291546516120434
Not Cis_10927,0,Promoter,0.05258527398109436,0.03908258676528931,0.908332109451294
Not Cis_05068,0,Promoter,0.19681614637374878,0.8022223711013794,0.0009615124436095357
Not Cis_08309,0,Promoter,0.40868011116981506,0.570712685585022,0.020607205107808113
Not Cis_04921,0,Promoter,0.9706793427467346,0.027296608313918114,0.002024014014750719
Not Cis_11793,0,Promoter,0.9403931498527527,0.05228038877248764,0.007326387334614992
Not Cis_02042,0,Promoter,0.1727777123451233,0.8200113773345947,0.007210895419120789
Not Cis_13537,0,Promoter,0.062344279140233994,0.03580848500132561,0.9018471837043762
Not Cis_05144,0,Promoter,0.9802872538566589,0.01808875985443592,0.0016239710384979844
Not Cis_10210,0,Promoter,0.9682254195213318,0.027452457696199417,0.00432214280590415
Not Cis_05410,0,Promoter,0.9803163409233093,0.017953716218471527,0.001729866024106741
Not Cis_10883,0,Promoter,0.9532766938209534,0.04328292980790138,0.003440453205257654
Not Cis_01147,0,Promoter,0.9070600867271423,0.08308065682649612,0.009859231300652027
Not Cis_07067,0,Promoter,0.9153331518173218,0.08088773488998413,0.0037790832575410604
Not Cis_05968,0,Promoter,0.9794678092002869,0.018685270100831985,0.00184694305062294
Not Cis_03229,0,Promoter,0.020152272656559944,0.024962756782770157,0.9548850655555725
Not Cis_10988,0,Promoter,0.1808505803346634,0.818128228187561,0.0010212191846221685
Not Cis_12076,0,Promoter,0.8028624653816223,0.159195214509964,0.0379423163831234
Not Cis_12157,0,Promoter,0.39726874232292175,0.5401087403297424,0.06262248009443283
Not Cis_11788,0,Promoter,0.16691280901432037,0.8321253061294556,0.0009618311305530369
Not Cis_11254,0,Promoter,0.05981508269906044,0.9369115829467773,0.003273329697549343
Not Cis_08822,0,Promoter,0.9782720804214478,0.01970553770661354,0.0020224242471158504
Not Cis_13214,0,Promoter,0.18089048564434052,0.08521872758865356,0.7338908314704895
Not Cis_08519,0,Promoter,0.9532803893089294,0.04052519425749779,0.006194399669766426
Not Cis_00028,0,Promoter,0.975050151348114,0.021412434056401253,0.003537434386089444
Not Cis_07145,0,Promoter,0.05584390088915825,0.9280642867088318,0.01609175093472004
Not Cis_11613,0,Promoter,0.11275900900363922,0.06014838442206383,0.8270925879478455
Not Cis_00728,0,Promoter,0.012096184305846691,0.9750858545303345,0.01281800027936697
Not Cis_04174,0,Promoter,0.9737080931663513,0.02405346930027008,0.002238477813079953
Not Cis_03115,0,Promoter,0.07871054112911224,0.9143404960632324,0.006948970258235931
Not Cis_09447,0,Promoter,0.5945537090301514,0.34849995374679565,0.05694636330008507
Not Cis_06312,0,Promoter,0.6136619448661804,0.32712602615356445,0.05921205133199692
Not Cis_01895,0,Promoter,0.8753587007522583,0.11264882236719131,0.011992505751550198
Not Cis_08380,0,Promoter,0.34933939576148987,0.639942467212677,0.010718093253672123
Not Cis_09933,0,Promoter,0.01726355403661728,0.015483340248465538,0.9672530889511108
Not Cis_07150,0,Promoter,0.9787705540657043,0.019640212878584862,0.001589156687259674
Not Cis_05140,0,Promoter,0.8067819476127625,0.16516970098018646,0.02804838865995407
Not Cis_12885,0,Promoter,0.9234939217567444,0.06397233158349991,0.012533718720078468
Not Cis_11937,0,Promoter,0.2104850858449936,0.7808669209480286,0.00864796806126833
Not Cis_05664,0,Promoter,0.972881555557251,0.023015573620796204,0.004102880600839853
Not Cis_07120,0,Promoter,0.20645307004451752,0.7383163571357727,0.05523053556680679
Not Cis_09775,0,Promoter,0.04605928063392639,0.04744018614292145,0.906500518321991
Not Cis_01777,0,Promoter,0.9465618133544922,0.04551686719059944,0.007921341806650162
Not Cis_00627,0,Promoter,0.9787811636924744,0.019366510212421417,0.001852336572483182
Not Cis_04350,0,Promoter,0.10493293404579163,0.8709554076194763,0.02411162108182907
Not Cis_09513,0,Promoter,0.9703723788261414,0.025556238368153572,0.004071430768817663
Not Cis_02926,0,Promoter,0.9726320505142212,0.02332555502653122,0.00404235627502203
Not Cis_04280,0,Promoter,0.9788099527359009,0.018545957282185555,0.002644086256623268
Not Cis_01890,0,Promoter,0.978460967540741,0.019433453679084778,0.0021056323312222958
Not Cis_00453,0,Promoter,0.49537864327430725,0.27532005310058594,0.229301318526268
Not Cis_05426,0,Promoter,0.09768790751695633,0.8734728693962097,0.028839191421866417
Not Cis_13931,0,Promoter,0.5845555663108826,0.2492617964744568,0.16618265211582184
Not Cis_11134,0,Promoter,0.9763906002044678,0.020419267937541008,0.0031901663169264793
Not Cis_06549,0,Promoter,0.9745569229125977,0.023506399244070053,0.0019366474589332938
Not Cis_08347,0,Promoter,0.9756234884262085,0.022034671157598495,0.002341757295653224
Not Cis_10511,0,Promoter,0.98082435131073,0.017748894169926643,0.0014268506783992052
Not Cis_05754,0,Promoter,0.2691764533519745,0.6648985147476196,0.0659250020980835
Not Cis_04574,0,Promoter,0.9745451807975769,0.021523794159293175,0.003930974286049604
Not Cis_12671,0,Promoter,0.9729838967323303,0.023829231038689613,0.0031868929509073496
Not Cis_01138,0,Promoter,0.680010974407196,0.3156179189682007,0.004371143411844969
Not Cis_04565,0,Promoter,0.15776003897190094,0.836001992225647,0.0062379417940974236
Not Cis_05379,0,Promoter,0.9729599952697754,0.02312018908560276,0.003919824492186308
Not Cis_06529,0,Promoter,0.11320692300796509,0.8693094849586487,0.01748359575867653
Not Cis_03165,0,Promoter,0.9502485394477844,0.045693300664424896,0.004058062564581633
Not Cis_10814,0,Promoter,0.9690328240394592,0.028824493288993835,0.0021427359897643328
Not Cis_00388,0,Promoter,0.9693735837936401,0.02888951078057289,0.0017369951820001006
Not Cis_03653,0,Promoter,0.9766207933425903,0.021128002554178238,0.0022512050345540047
Not Cis_03729,0,Promoter,0.9179791212081909,0.07245350629091263,0.009567408822476864
Not Cis_13031,0,Promoter,0.6832385659217834,0.25357064604759216,0.06319072842597961
Not Cis_05001,0,Promoter,0.973987877368927,0.024388933554291725,0.0016231737099587917
Not Cis_05729,0,Promoter,0.9786623120307922,0.018580595031380653,0.0027570733800530434
Not Cis_07542,0,Promoter,0.9694663286209106,0.02658168412744999,0.003951966762542725
Not Cis_13379,0,Promoter,0.9746175408363342,0.02220471017062664,0.0031777124386280775
Not Cis_03270,0,Promoter,0.9767577052116394,0.02165606990456581,0.0015863006701692939
Not Cis_03645,0,Promoter,0.9793151617050171,0.018841737881302834,0.0018431715434417129
Not Cis_07712,0,Promoter,0.10128358751535416,0.8976780772209167,0.0010382740292698145
Not Cis_00635,0,Promoter,0.25928130745887756,0.12009386718273163,0.6206248998641968
Not Cis_06268,0,Promoter,0.9790140986442566,0.01941799372434616,0.0015677997143939137
Not Cis_01772,0,Promoter,0.9812588095664978,0.017025016248226166,0.0017161710420623422
Not Cis_11490,0,Promoter,0.8304916024208069,0.1509871929883957,0.018521126359701157
Not Cis_12901,0,Promoter,0.9731172323226929,0.023021016269922256,0.0038618366234004498
Not Cis_02609,0,Promoter,0.1008654534816742,0.8899136185646057,0.009220887906849384
Not Cis_13811,0,Promoter,0.4051268994808197,0.38508695363998413,0.20978617668151855
Not Cis_04066,0,Promoter,0.42854127287864685,0.5428491830825806,0.028609612956643105
Not Cis_13462,0,Promoter,0.9386489391326904,0.05304013937711716,0.008310981094837189
Not Cis_12044,0,Promoter,0.20707540214061737,0.09818527102470398,0.6947393417358398
Not Cis_10976,0,Promoter,0.006984943524003029,0.015096446499228477,0.9779185652732849
Not Cis_13144,0,Promoter,0.1798849105834961,0.819053053855896,0.0010619796812534332
Not Cis_06746,0,Promoter,0.9727243185043335,0.02307996340095997,0.004195713438093662
Not Cis_12819,0,Promoter,0.024431414902210236,0.9559747576713562,0.019593778997659683
Not Cis_05443,0,Promoter,0.9742459058761597,0.021786436438560486,0.0039676399901509285
Not Cis_12068,0,Promoter,0.9671720266342163,0.028949309140443802,0.003878686111420393
Not Cis_02939,0,Promoter,0.975566565990448,0.021014980971813202,0.0034183869138360023
Not Cis_00407,0,Promoter,0.19052951037883759,0.8084520101547241,0.0010184836573898792
Not Cis_06756,0,Promoter,0.9686053991317749,0.027157552540302277,0.004237019456923008
Not Cis_02901,0,Promoter,0.9809877872467041,0.01748986355960369,0.0015223945956677198
Not Cis_13284,0,Promoter,0.9589991569519043,0.03828631341457367,0.0027146111242473125
Not Cis_13106,0,Promoter,0.9700723886489868,0.028190985321998596,0.0017365803942084312
Not Cis_02663,0,Promoter,0.07811792939901352,0.9147712588310242,0.007110771723091602
Not Cis_03879,0,Promoter,0.15397758781909943,0.808785080909729,0.037237364798784256
Not Cis_02533,0,Promoter,0.9683272242546082,0.02897307462990284,0.002699781907722354
Not Cis_12280,0,Promoter,0.1354902982711792,0.16234511137008667,0.7021645903587341
Not Cis_10169,0,Promoter,0.9667409062385559,0.03067096881568432,0.002588103525340557
Not Cis_13648,0,Promoter,0.9002951383590698,0.0810827985405922,0.018622055649757385
Not Cis_09174,0,Promoter,0.9692450165748596,0.028050968423485756,0.002703999634832144
